ID,village_ID,group_in_village,bags,payrate,showup,grouptype,training,pilot,assistant,comm_subj,comm_group,leftsetup,village_name,commune_name,date,gender,age,ethnic,income,occupation,education,item_moto,item_phone,item_TV,item_fridge,item_stove,children,bagsbefore,difficulty,likeability,minsbreak,chat,chat_pay,know_pay,fair,fair_why,fair_why_code1,fair_why_code2,forest_worry,forest_important,protect,people_logging,people_hunting,vignette1,vignette2,vignette3,vignette4
248,9,2,80,400,30000,equal,8,no,Quang,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,30,Catu,5.00E+05,(translation missing),0,yes,yes,yes,yes,yes,2,no,2,1,5,yes,no,no,4,Because the pay rate was low,6,NA,5,5,no,no,no,b,b,a,b
249,9,2,5,400,30000,equal,4,no,Quang,"did not want to work, stopped working after 12 minutes",(no comment),no,Bha Bha,Huong Son,30.03.2019,m,25,Catu,5.00E+06,(translation missing),11,yes,yes,yes,no,yes,1,no,5,4,50,yes,no,yes,2,It was a light work,9,NA,2,5,yes,no,yes,a,a,a,b
250,9,2,99,400,30000,equal,8,no,Quang,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,50,Catu,250000,(translation missing),9,yes,no,no,yes,yes,0,no,5,1,5,yes,no,yes,5,It was low pay rate (less money/income),6,NA,5,5,yes,refused to answer,no,b,b,a,b
251,9,2,99,400,30000,equal,10,no,Quang,finished the first 20 soil bags after 12 minutes,(no comment),no,Bha Bha,Huong Son,30.03.2019,f,39,Catu,3.00E+05,(translation missing),5,yes,no,yes,no,yes,2,no,5,1,5,yes,no,yes,4,It was not reasonable because of low pay rate,6,NA,5,5,yes,yes,yes,b,b,a,b
252,9,2,66,400,30000,equal,7,no,Quang,was the first person who took a break to drink water after 17 minutes. Took first snacks in the group after 35 minutes,(no comment),no,Bha Bha,Huong Son,30.03.2019,m,43,Catu,3.00E+05,(translation missing),5,yes,yes,yes,no,no,0,no,5,1,2,yes,no,no,2,Such the pay rate was normal and acceptable,5,NA,5,5,yes,no,no,b,b,a,b
253,9,2,79,400,30000,equal,10,no,Quang,was smoking while packing soil bags; took a break to have a smoke and go to restroom,(no comment),no,Bha Bha,Huong Son,30.03.2019,m,43,Catu,2.00E+06,(translation missing),9,yes,yes,yes,yes,yes,0,no,4,3,0,yes,no,yes,1,The pay rate deserved to the real-effort,7,NA,5,5,yes,yes,yes,b,a,a,b
254,9,2,60,400,30000,equal,6,no,Quang,"had a smoke, produced soil bag slowly",(no comment),no,Bha Bha,Huong Son,30.03.2019,m,60,Catu,1700000,(translation missing),7,yes,yes,yes,yes,yes,0,yes,5,1,3,yes,no,no,2,Because it was a simple (normal) work,9,NA,5,5,no,no,yes,b,b,a,b
255,9,3,101,600,30000,inequal,7,no,Nam,(no comment),The first snacks were taken after 19 minutes; All participants work hard; Each participant took a break about 1-2 minutes,no,Bha Bha,Huong Son,30.03.2019,f,35,Catu,2.00E+06,(translation missing),7,yes,yes,yes,yes,yes,1,no,4,1,1,yes,no,no,1,Because of the first time of this work,12,NA,5,5,yes,no,no,a,b,a,b
256,9,3,95,400,30000,inequal,8,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,30,Catu,3.00E+06,(translation missing),11,yes,yes,yes,no,yes,2,no,4,1,1,no,no,no,1,NA,NA,NA,5,5,yes,yes,yes,a,b,a,b
257,9,3,72,400,30000,inequal,5,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,60,Catu,3.00E+06,(translation missing),3,yes,yes,yes,yes,yes,1,no,5,1,1,yes,no,no,2,NA,NA,NA,5,5,yes,no,no,b,b,a,b
258,9,3,114,400,30000,inequal,8,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,42,Catu,2500000,(translation missing),5,yes,yes,yes,yes,yes,0,no,4,1,1,yes,no,no,1,It was suitable for my health status,12,NA,5,5,no,yes,yes,b,b,a,b
259,9,3,111,600,30000,inequal,8,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,38,Catu,5.00E+06,(translation missing),12,yes,yes,yes,yes,yes,3,no,4,1,1,yes,no,no,2,It was a reasonable pay rate with a new-known task,5,NA,5,5,no,yes,yes,b,b,a,b
260,9,3,113,400,30000,inequal,8,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,30,Catu,2500000,(translation missing),12,yes,yes,yes,yes,yes,2,no,5,2,1,no,no,no,1,The task was suitable for me,9,NA,5,5,yes,no,no,b,a,b,b
261,9,3,106,600,30000,inequal,8,no,Nam,received a phone call in 10 seconds (at the 24 minute),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,39,Catu,2.00E+06,(translation missing),10,yes,yes,yes,yes,yes,0,no,5,1,2,yes,no,no,2,NA,NA,NA,5,5,yes,yes,yes,b,b,a,b
262,9,3,98,600,30000,inequal,7,no,Nam,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,31,Catu,7.00E+06,(translation missing),12,yes,yes,yes,yes,yes,2,yes,4,1,2,yes,no,no,1,The pay rate was reasonable,5,NA,5,5,yes,yes,yes,b,a,b,b
263,9,4,100,600,30000,inequal,10,no,Anh,(no comment),"Male: 3, Female: 5; The first snacks were taken after 21 minutes by IDs (285, 286)",no,Bha Bha,Huong Son,30.03.2019,f,48,Catu,1.00E+06,(translation missing),2,no,yes,yes,no,no,0,no,5,2,0,yes,no,no,2,Why did the pay rate differ among participants? It would be more reasonable with an equal pay rate ,3,NA,5,5,yes,yes,yes,a,b,a,b
264,9,4,104,400,30000,inequal,7,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,30,Catu,3.00E+06,(translation missing),9,yes,yes,yes,no,yes,2,no,3,1,0.5,yes,no,no,2,It was suitable for my health status,12,NA,4,5,yes,no,no,a,b,a,b
265,9,4,100,400,30000,inequal,9,no,Anh,finished the first 20 soil bags after 8 minutes; took a break to drink water; stopped working at the 55 minute,(no comment),no,Bha Bha,Huong Son,30.03.2019,m,28,Catu,3.00E+06,(translation missing),12,yes,yes,yes,yes,yes,1,yes,5,1,1,yes,yes,yes,4,NA,NA,NA,5,5,yes,yes,yes,a,b,a,b
266,9,4,105,600,30000,inequal,9,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,53,Catu,3.00E+06,(translation missing),0,yes,yes,yes,yes,yes,0,yes,5,NA,NA,yes,no,no,4,It was lower than the payment of a workday by calculated,6,NA,4,5,yes,no,no,b,b,a,b
267,9,4,100,600,30000,inequal,7,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,22,Catu,3.00E+06,(translation missing),12,yes,yes,yes,yes,yes,0,yes,5,1,0,yes,no,yes,1,Reasonable pay rate,5,NA,5,5,yes,yes,no,a,b,a,b
268,9,4,100,400,30000,inequal,7,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,20,Catu,1.00E+06,(translation missing),5,yes,yes,yes,no,no,2,no,5,1,0,yes,no,no,4,Too low,6,NA,5,5,no,refused to answer,refused to answer,b,b,a,b
269,9,4,126,400,30000,inequal,10,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,f,48,Pako,3.00E+06,(translation missing),9,yes,yes,yes,no,yes,0,no,5,1,0,no,no,no,2,Due to real-effort (competence),7,NA,5,5,no,no,no,b,b,a,b
270,9,4,100,400,30000,inequal,8,no,Anh,(no comment),(no comment),no,Bha Bha,Huong Son,30.03.2019,m,26,Catu,1800000,(translation missing),12,yes,yes,yes,yes,yes,1,no,4,2,0,yes,no,no,2,Due to real-effort. It would be fine if the work lasts for a workday,7,NA,5,5,yes,yes,no,a,b,a,b
271,10,1,48,600,30000,equal,4,no,Quang,(no comment),ID 295 & ID 290 are a couple (husband and wife); The first person finished the first 20 soil bags after 20 min,no,1,Thuong Quang,31.03.2019,f,20,Catu,NA,(translation missing),12,yes,yes,yes,yes,yes,0,no,4,2,1,yes,no,yes,2,I participated because of the research,10,NA,4,5,yes,no,no,a,a,a,b
272,10,1,55,600,30000,equal,4,no,Quang,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,m,42,Catu,2.00E+06,(translation missing),9,yes,yes,yes,yes,yes,0,no,5,1,0,yes,yes,yes,1,It was higher than the pay rate in the market,5,NA,5,5,yes,no,no,a,a,a,b
273,10,1,58,600,30000,equal,5,no,Quang,talked a lot while working,(no comment),no,1,Thuong Quang,31.03.2019,m,50,Catu,1500000,(translation missing),4,no,yes,yes,no,no,0,no,4,1,5,yes,yes,NA,2,I took part because of participating in the research,10,NA,5,5,yes,yes,yes,b,b,a,b
274,10,1,49,600,30000,equal,4,no,Quang,Was the first participant in the group who started taking breaks after 23 min; was listening to music while working,(no comment),no,1,Thuong Quang,31.03.2019,m,21,Catu,1.00E+06,(translation missing),12,yes,yes,yes,yes,yes,1,no,5,2,10,yes,no,yes,2,It was a reasonable pay rate,5,NA,5,5,no,yes,yes,a,a,a,b
275,10,1,54,600,30000,equal,6,no,Quang,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,45,Catu,1.00E+06,(translation missing),0,no,no,yes,no,no,2,yes,5,1,1,yes,no,yes,1,It was glad to work with the participation of many people,10,NA,5,5,yes,no,no,b,b,a,b
276,10,1,53,600,30000,equal,6,no,Quang,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,26,Bru Van Kieu,1.00E+06,(translation missing),0,yes,no,no,no,no,1,no,4,1,1,yes,yes,yes,2,Because I participated in a group work,10,NA,5,5,yes,no,yes,b,b,a,b
277,10,1,40,600,30000,equal,5,no,Quang,produced good quality soil bags,(no comment),no,1,Thuong Quang,31.03.2019,f,40,Catu,2.00E+06,(translation missing),0,yes,yes,yes,yes,yes,0,no,5,1,1,yes,no,yes,2,Participating for the research,10,NA,5,5,yes,no,no,a,a,a,b
278,10,1,53,600,30000,equal,5,no,Quang,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,24,Catu,1.00E+06,(translation missing),9,yes,yes,yes,no,no,1,no,5,1,1,yes,yes,yes,1,Because such the pay rate was reasonable,5,NA,5,5,yes,no,no,b,b,a,b
279,10,2,114,400,30000,equal,6,no,Anh,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,37,Catu,5.00E+05,(translation missing),9,yes,yes,yes,no,no,2,no,5,1,0,yes,yes,yes,2,It was due to real-effort and fair pay rate,7,5,5,5,yes,do not know,no,b,b,a,b
280,10,2,85,400,30000,equal,7,no,Anh,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,66,Catu,8.00E+05,(translation missing),0,yes,yes,yes,no,no,1,yes,5,1,0,no,no,no,2,Whoever filled a lot of soil bags was earned more  or less was earned less,7,NA,5,5,yes,yes,yes,a,a,a,a
281,10,2,NA,400,30000,equal,NA,no,Anh,stopped  after 15 min and left for a wedding,(no comment),yes,1,Thuong Quang,31.03.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,10,2,113,400,30000,equal,12,no,Anh,finished first 20 bags after 10 min,(no comment),no,1,Thuong Quang,31.03.2019,f,47,Catu,1.00E+06,(translation missing),2,yes,yes,yes,yes,yes,0,no,5,1,0,yes,no,yes,2,NA,NA,NA,5,5,yes,yes,yes,a,b,a,b
283,10,2,67,400,30000,equal,5,no,Anh,produced bags slowly because of hand ache,(no comment),no,1,Thuong Quang,31.03.2019,f,40,Catu,8.00E+05,(translation missing),0,yes,yes,yes,no,no,1,no,5,1,0,yes,no,yes,2,We worked together and thus the same pay rate was reasonable,4,NA,5,5,yes,do not know,yes,a,b,a,b
284,10,2,72,400,30000,equal,5,no,Anh,took a break after 50 min,(no comment),no,1,Thuong Quang,31.03.2019,m,42,Catu,1.00E+06,(translation missing),3,yes,yes,yes,yes,yes,0,no,5,2,0,yes,no,yes,2,It was easy and light work,9,NA,5,5,yes,yes,yes,a,b,a,b
285,10,2,95,400,30000,equal,8,no,Anh,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,m,55,Catu,2.00E+06,(translation missing),9,yes,yes,yes,no,no,1,no,5,1,0,no,yes,no,2,Because it was easy and light work,9,NA,5,5,yes,yes,yes,a,b,a,a
286,10,2,NA,400,30000,equal,NA,no,Anh,took 2 min to play with his mobile phone; stopped after 15 min and left for a wedding,(no comment),yes,1,Thuong Quang,31.03.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,10,3,80,600,30000,inequal,4,no,Nam,(no comment),First participant took a break after 25 min; Soil bags are produced carefully and in a good quality; Everyone took 1-3 minute for break,no,1,Thuong Quang,31.03.2019,f,20,Catu,3.00E+06,(translation missing),12+B,yes,yes,yes,yes,yes,0,no,5,1,1,yes,no,no,1,NA,NA,NA,5,5,no,no,no,a,b,a,b
288,10,3,NA,600,30000,inequal,NA,no,Nam,left for going home after 32 min because of her own business; was a health issue with her mother,(no comment),yes,1,Thuong Quang,31.03.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good pay rate,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,10,3,76,600,30000,inequal,3,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,45,Catu,2.00E+06,(translation missing),1,yes,no,yes,yes,yes,1,no,5,1,1,yes,no,no,2,NA,NA,NA,5,5,yes,no,no,b,b,a,b
290,10,3,49,400,30000,inequal,3,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,69,Catu,3.00E+05,(translation missing),0,no,no,no,no,no,0,NA,4,1,3,yes,no,yes,1,NA,NA,NA,5,5,no,no,no,a,b,a,b
291,10,3,52,400,30000,inequal,3,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,m,22,Catu,1200000,(translation missing),10,yes,yes,yes,yes,yes,1,no,4,1,1,yes,no,no,1,The work was easy,9,NA,5,5,yes,no,no,a,a,b,b
292,10,3,55,400,30000,inequal,5,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,m,24,Catu,4.00E+06,(translation missing),12,yes,yes,yes,no,no,0,yes,5,1,1,yes,no,no,2,The real income was based on your productivity (real-effort),7,NA,5,5,yes,no,yes,a,b,a,b
293,10,3,46,600,30000,inequal,3,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,28,Catu,1.00E+06,(translation missing),10,yes,yes,no,no,yes,1,yes,4,1,1,no,no,no,1,NA,NA,NA,5,5,yes,no,no,a,b,a,b
294,10,3,84,400,30000,inequal,6,no,Nam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,45,Kinh,3.00E+06,(translation missing),8,yes,yes,yes,yes,yes,0,yes,5,1,2,yes,no,yes,2,NA,NA,NA,5,5,no,no,no,a,a,b,b
295,10,4,75,400,30000,inequal,5,no,Tam,(no comment),"First person had break after 50 min; Participants were focused on their work, did not talk a lot; Less soil bags produced due to working under the sun",no,1,Thuong Quang,31.03.2019,f,36,Catu,2.00E+06,(translation missing),1,yes,yes,yes,no,no,1,no,5,1,10,yes,yes,yes,4,"Because I received a 400 VND/piece. I will still participate with higher pay rate, e.g., 600 VND/piece",2,NA,5,5,yes,yes,no,a,b,a,b
296,10,4,80,400,30000,inequal,5,no,Tam,finished first 20 soil bags after 15 min; worked professionally,(no comment),no,1,Thuong Quang,31.03.2019,f,38,Catu,2.00E+05,(translation missing),0,no,no,yes,no,no,2,no,4,1,10,yes,no,no,4,"It was not reasonable because some people received 400 VND/piece, some people received 600 VND/piece. I will still participate with a higher pay rate with the same productivity",2,NA,4,5,yes,no,no,b,b,a,b
297,10,4,63,600,30000,inequal,3,no,Tam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,32,Catu,1.00E+06,(translation missing),10,yes,yes,yes,yes,yes,2,no,5,1,3,yes,no,yes,1,"It was reasonable because I was lucky to draw out the pay rate of 600 VND/piece. I will still participate with a lower pay rate, 400 VND/piece",1,NA,5,5,yes,no,no,a,b,a,b
298,10,4,76,600,30000,inequal,3,no,Tam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,42,Catu,5.00E+05,(translation missing),0,yes,yes,yes,yes,yes,0,no,5,1,5,yes,no,yes,1,"Because I was lucky to draw out the pay rate of 600 VND/piece. I will still participate with a lower pay rate, 400 VND/piece",1,NA,5,5,yes,yes,no,a,b,a,b
299,10,4,78,400,30000,inequal,3,no,Tam,talked a lot,(no comment),no,1,Thuong Quang,31.03.2019,f,42,Catu,1.00E+06,(translation missing),9,yes,yes,yes,yes,yes,2,no,5,1,5,yes,yes,yes,2,It was still reasonable with 400 VND/piece if you can work fast,5,NA,5,5,yes,yes,yes,a,b,a,b
300,10,4,59,600,30000,inequal,3,no,Tam,"is an elder, so working slow",(no comment),no,1,Thuong Quang,31.03.2019,f,69,Catu,5.00E+05,(translation missing),1,no,no,yes,no,no,2,no,5,1,0,no,no,no,4,The pay rate was too low,6,NA,5,5,yes,no,no,a,a,a,b
301,10,4,43,600,30000,inequal,2,no,Tam,(no comment),(no comment),no,1,Thuong Quang,31.03.2019,f,30,Catu,0,(translation missing),12,yes,yes,yes,yes,yes,1,no,5,1,5,yes,no,no,3,600 VND/piece was low under very hot working conditions. I will still work with 400 VND/piece if this is the pay rate for all group members,6,3,4,5,yes,no,no,a,a,b,b
302,10,4,44,400,30000,inequal,1,no,Tam,was the last person to finish 20 soil bags after 25 min; is a young man who did not focus on producing soil bags,(no comment),no,1,Thuong Quang,31.03.2019,m,23,Catu,3.00E+06,(translation missing),12,yes,yes,yes,yes,yes,2,no,5,1,30,yes,yes,yes,2,It was reasonable because of drawn out. I will work more productivity with the pay rate of 600 VND/piece,11,2,5,5,yes,yes,no,a,b,a,b
303,11,1,71,600,30000,equal,6,no,Tam,toilet in 2 min,"Everybody is focused on working, not much talking; First participant eats snacks after 50 min in 40 seconds (fast); Average time for producing 20 soil bags: 10 min",no,5,Thuong Quang,31.03.2019,f,34,Catu,3.00E+05,(translation missing),1,no,no,no,no,no,2,no,5,2,0,yes,no,no,1,Good pay rate,5,NA,5,5,yes,yes,no,b,b,a,b
304,11,1,80,600,30000,equal,4,no,Tam,"pushing people in group to work fast, tries to cheat counting soil bags",(no comment),no,5,Thuong Quang,31.03.2019,m,34,Catu,1.00E+06,(translation missing),12,yes,yes,yes,no,yes,0,yes,4,1,1,yes,yes,yes,2,It was suitable and light work. I will also work with the pay rate in the range of 100 to 400 VND/piece,9,NA,5,5,yes,yes,yes,a,b,a,b
305,11,1,67,600,30000,equal,4,no,Tam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,37,Catu,5.00E+05,(translation missing),0,yes,yes,yes,yes,no,2,no,5,1,1,yes,no,no,1,It was interesting to work and it was a rather high pay rate. I will also work with a lower pay rate,9,5,5,5,no,do not know,do not know,a,b,a,b
306,11,1,80,600,30000,equal,7,no,Tam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,m,31,Kinh,5.00E+06,(translation missing),12,yes,yes,yes,yes,yes,1,no,5,1,2,yes,no,yes,1,It was very high as compared to the market pay rate. I will still work with 400 VND/piece but I must work with a higher productivity,5,1,5,5,no,yes,do not know,a,a,b,b
307,11,1,101,600,30000,equal,4,no,Tam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,39,Catu,2.00E+05,(translation missing),0,no,yes,yes,yes,no,2,no,5,1,12,yes,no,yes,1,It was very interesting to work together with many people and the work was easy. I will still work with 400 VND/piece but I must work with a higher productivity,10,9,4,5,yes,no,no,a,b,a,b
308,11,1,130,600,30000,equal,10,no,Tam,is fastest worker with 20 soil bags in 8 min,(no comment),no,5,Thuong Quang,31.03.2019,f,33,Kinh,6.00E+06,(translation missing),9,yes,yes,yes,yes,no,2,no,5,1,2,yes,no,no,2,It was reasonable because of light work. I will also participate with a 400 VND/piece,9,NA,5,5,yes,yes,yes,a,b,a,b
309,11,1,68,600,30000,equal,7,no,Tam,"act like a challenge, very rushing",(no comment),no,5,Thuong Quang,31.03.2019,f,43,Catu,1.00E+05,(translation missing),3,yes,no,yes,no,no,2,no,2,1,3,yes,no,no,2,I was satisfied with the pay rate,5,NA,5,5,yes,no,no,b,b,a,b
310,11,1,70,600,30000,equal,7,no,Tam,"is slowest worker, so 20 soil bags in 15 min; phone calling in 2 min",(no comment),no,5,Thuong Quang,31.03.2019,m,39,Catu,3.00E+06,(translation missing),2,yes,yes,yes,no,no,2,no,4,1,5,yes,no,no,1,NA,NA,NA,5,5,yes,no,no,a,b,a,b
311,11,2,120,400,30000,equal,8,no,Nam,(no comment),"Everybody worked very hard, good quality of soil bags",no,5,Thuong Quang,31.03.2019,f,30,Kinh,4.00E+06,(translation missing),12,yes,yes,yes,yes,yes,2,no,5,1,2,yes,yes,yes,1,NA,NA,NA,5,5,no,no,no,a,a,b,b
312,11,2,109,400,30000,equal,8,no,Nam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,m,44,Kinh,5.00E+06,(translation missing),5,yes,yes,yes,yes,yes,2,no,5,1,5,yes,yes,yes,2,NA,NA,NA,5,5,yes,no,no,a,b,a,b
313,11,2,20,400,30000,equal,9,no,Nam,stopped working because his back got tired,(no comment),no,5,Thuong Quang,31.03.2019,m,62,Kinh,5.00E+06,(translation missing),9,yes,yes,yes,yes,yes,0,yes,5,NA,50,no,yes,yes,2,The work was easy,9,NA,5,5,yes,no,no,a,b,a,b
314,11,2,100,400,30000,equal,6,no,Nam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,m,27,Catu,1.00E+06,(translation missing),5,yes,yes,yes,no,no,1,no,5,1,1,no,no,yes,1,It was not hard work,9,NA,5,5,yes,no,no,a,a,b,b
315,11,2,109,400,30000,equal,9,no,Nam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,36,Catu,3.00E+06,(translation missing),1,yes,yes,yes,yes,no,1,no,4,1,2,yes,yes,yes,2,It was a light work,9,NA,5,5,yes,yes,yes,b,b,a,b
316,11,2,60,400,30000,equal,7,no,Nam,is slowest worker in group,(no comment),no,5,Thuong Quang,31.03.2019,m,44,Catu,7.00E+05,(translation missing),0,no,no,no,no,no,3,no,4,1,2,no,no,yes,1,NA,NA,NA,5,5,yes,no,no,b,b,a,b
317,11,2,80,400,30000,equal,9,no,Nam,stopped making soil bags 5 min before end of time,(no comment),no,5,Thuong Quang,31.03.2019,m,45,Catu,2.00E+06,(translation missing),5,no,yes,yes,no,no,2,no,4,1,10,yes,no,no,1,NA,NA,NA,5,5,yes,no,no,b,b,a,b
318,11,2,120,400,30000,equal,9,no,Nam,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,30,Kinh,2.00E+06,(translation missing),5,yes,yes,yes,yes,yes,3,no,5,1,2,yes,yes,yes,1,NA,NA,NA,5,5,no,no,no,a,b,a,b
319,11,3,100,400,30000,inequal,9,no,Anh,(no comment),Last small box has been completed after 20 min,no,5,Thuong Quang,31.03.2019,f,25,Catu,1500000,(translation missing),9,yes,yes,yes,no,yes,2,yes,5,1,0,yes,no,no,4,"Within a working group, the pay rate should be equal",3,NA,5,5,yes,no,no,a,a,a,b
320,11,3,110,400,30000,inequal,12,no,Anh,completed first small box after 11 min; phone calling for 20 sec; phone calling for 30 sec,(no comment),no,5,Thuong Quang,31.03.2019,f,43,Kinh,3.00E+06,(translation missing),5,yes,yes,yes,yes,yes,2,no,5,2,0,no,no,no,4,Too low,6,NA,5,5,yes,yes,yes,b,b,a,b
321,11,3,65,400,30000,inequal,4,no,Anh,eating the first snack after 44 min,(no comment),no,5,Thuong Quang,31.03.2019,m,18,Catu,2.00E+06,(translation missing),10,yes,yes,yes,no,no,2,no,5,1,2,yes,no,no,2,Because it was interesting and light work,9,NA,5,5,no,yes,yes,a,b,a,b
322,11,3,54,600,30000,inequal,5,no,Anh,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,m,42,Catu,5.00E+05,(translation missing),1,yes,yes,yes,no,no,2,no,5,1,0,yes,yes,no,1,It was interesting to work together with other people,10,NA,5,5,yes,yes,yes,b,b,a,b
323,11,3,66,400,30000,inequal,6,no,Anh,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,m,39,Catu,2.00E+06,(translation missing),5,yes,yes,yes,yes,no,1,no,5,2,5,yes,no,yes,2,I participated to learn how to do it. The pay rate was reasonable,10,5,5,5,yes,yes,yes,a,b,a,b
324,11,3,79,600,30000,inequal,6,no,Anh,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,35,Catu,8.00E+05,(translation missing),0,no,no,no,no,no,1,no,5,1,0,yes,no,no,2,Because all people were working and receiving the same,4,NA,5,5,yes,do not know,do not know,a,a,a,a
325,11,3,100,600,30000,inequal,8,no,Anh,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,36,Catu,5.00E+06,(translation missing),8,yes,yes,yes,no,no,2,no,4,1,0,yes,yes,yes,1,Good pay rate,5,NA,5,5,yes,yes,yes,a,b,a,b
326,11,3,86,600,30000,inequal,7,no,Anh,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,32,Catu,2.00E+06,(translation missing),6,yes,yes,yes,no,no,2,no,5,1,0,yes,no,no,2,The pay rate was already high,5,NA,5,5,yes,yes,yes,a,b,a,b
327,11,4,73,400,30000,inequal,5,no,Quang,(no comment),2 children sitting beside ID 350 & 348; Last one to complete first 20 bags is after 24 min. Everyone discussed together about different payments,no,5,Thuong Quang,31.03.2019,f,32,Catu,5.00E+05,(translation missing),2,yes,no,yes,no,no,4,no,5,1,5,no,no,no,2,I just participated in the project but I don't know the pay rate,12,NA,5,5,yes,yes,yes,b,b,a,b
328,11,4,80,600,30000,inequal,5,no,Quang,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,38,Kinh,1.00E+06,(translation missing),5,yes,yes,yes,yes,no,2,no,1,1,3,yes,yes,no,2,It was a simple work and could make money,9,8,5,5,yes,yes,no,b,b,a,b
329,11,4,62,400,30000,inequal,5,no,Quang,talks on the phone while working,(no comment),no,5,Thuong Quang,31.03.2019,m,36,Catu,1800000,(translation missing),10,yes,yes,yes,yes,no,2,no,4,2,5,yes,no,yes,2,Because of drawing out the pay rate,11,NA,5,5,yes,no,no,b,a,a,b
330,11,4,80,600,30000,inequal,6,no,Quang,completes first 20 bags after 14 min,(no comment),no,5,Thuong Quang,31.03.2019,f,39,Catu,3.00E+05,(translation missing),1,yes,yes,yes,no,no,1,no,5,1,5,yes,no,no,2,It was higher pay rate as compared to some other group members,1,NA,5,5,yes,yes,no,b,b,a,b
331,11,4,88,600,30000,inequal,6,no,Quang,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,70,Kinh,0,(translation missing),0,yes,yes,yes,no,no,0,no,5,1,0,no,no,no,2,Because I participated in the project,10,NA,5,5,no,no,no,b,a,a,b
332,11,4,78,400,30000,inequal,5,no,Quang,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,37,Catu,1.00E+06,(translation missing),2,yes,yes,yes,yes,no,2,yes,5,4,5,yes,yes,yes,1,I participated just for fun,9,NA,5,5,yes,no,no,a,b,a,b
333,11,4,69,600,30000,inequal,6,no,Quang,(no comment),(no comment),no,5,Thuong Quang,31.03.2019,f,33,Kinh,1500000,(translation missing),2,no,yes,no,no,no,3,no,5,2,0,yes,no,no,2,It was higher pay rate as compared to some other group members,1,NA,5,5,yes,yes,no,b,b,a,b
